normalized_title	original_title	identifier	path
hy san a hybrid shape aware network for artifact suppressed sparse view computed tomography of through silicon vias	Hy-SAN: a hybrid shape-aware network for artifact-suppressed sparse-view computed tomography of through-silicon vias	10.1080/10589759.2026.2728079	raw/papers/2026-09-17_openalex_hysan-sparse-view-xct-tsv-inspection.md
reflective lensless through silicon phase imaging for advanced semiconductor packaging metrology	Reflective lensless through-silicon phase imaging for advanced semiconductor packaging metrology	10.1063/5.0333722	raw/papers/2026-09-17_openalex_lensless-through-silicon-phase-imaging-metrology.md
wet surface treatment for preventing pattern collapse of dry film photoresist in panel level redistribution layer interposer fabrication	Wet Surface Treatment for Preventing Pattern Collapse of Dry-Film Photoresist in Panel-Level Redistribution Layer Interposer Fabrication	10.3390/polym18182249	raw/papers/2026-09-17_openalex_panel-rdl-dfr-pattern-collapse-bhac-rinse.md
molecular dynamics study of co co interfacial diffusion for low temperature hybrid bonding effects of orientation and surface roughness	Molecular dynamics study of Co/Co interfacial diffusion for low-temperature hybrid bonding: Effects of orientation and surface roughness	10.1016/j.mssp.2026.111179	raw/papers/2026-09-18_openalex_cobalt-cobalt-low-temp-hybrid-bonding-md.md
surface morphology and oxide phases of cu pads in vias under thermal annealing in air	Surface morphology and oxide phases of Cu pads in vias under thermal annealing in air	10.1116/6.0005605	raw/papers/2026-09-18_openalex_ibm-cu-pad-oxide-phases-annealing-vias.md
co packaged optics for high performance computing and artificial intelligence	Co-packaged optics for high-performance computing and artificial intelligence	10.1038/s41928-026-01681-6	raw/papers/2026-09-18_openalex_nature-electronics-cpo-hpc-ai-roadmap.md
revealing the effects of particle shape and distribution on the direct wafer to wafer bonding dynamics	Revealing the effects of particle shape and distribution on the direct wafer-to-wafer bonding dynamics	10.1063/5.0341214	raw/papers/2026-09-18_openalex_particle-shape-w2w-bonding-void-dynamics.md
experimental and multiphysics simulation of through glass vias fabricated by laser induced method model prediction and validation	Experimental and Multiphysics Simulation of Through Glass Vias Fabricated by Laser-Induced Method: Model Prediction and Validation	10.1002/admt.71270	raw/papers/2026-09-18_openalex_tgv-laser-koh-etch-multiphysics-25um.md
low temperature and room temperature surface activated au au bonding surface requirements preparation methods and emerging applications	Low-Temperature and Room-Temperature Surface-Activated Au–Au Bonding: Surface Requirements, Preparation Methods, and Emerging Applications	10.3390/s26185939	raw/papers/2026-09-19_openalex_au-au-surface-activated-bonding-stricter-than-tcb.md
a wafer level alignment for 3d ic hybrid bonding based on quality aware observation and adaptive full field robust estimation	A Wafer-Level Alignment for 3D IC Hybrid Bonding Based on Quality-Aware Observation and Adaptive Full-Field Robust Estimation	10.5281/zenodo.22719694	raw/papers/2026-09-19_openalex_bwstar-wafer-level-alignment-full-field-overlay.md
investigation of the interfacial thermal resistance of cu ta heterostructure in the through glass via wafer	Investigation of the interfacial thermal resistance of Cu/Ta heterostructure in the through glass via wafer	10.1088/1361-651X/ae93e6	raw/papers/2026-09-19_openalex_cu-ta-interfacial-thermal-resistance-tgv.md
voltage control scheme to mitigate thermal effects in hybrid bonding 3d nand	Voltage Control Scheme to Mitigate Thermal Effects in Hybrid Bonding 3D NAND	10.5573/jsts.2026.26.4.292	raw/papers/2026-09-19_openalex_hb-3dnand-thermal-vth-voltage-control.md
cu cu hybrid bonding for chiplets heterogeneous integration	Cu-Cu Hybrid Bonding for Chiplets Heterogeneous Integration	10.4071/001c.164804	raw/papers/2026-09-19_openalex_lau-cucu-hybrid-bonding-chiplets-review.md
glass packaging for chiplets heterogeneous integration	Glass Packaging for Chiplets Heterogeneous Integration	10.4071/001c.169986	raw/papers/2026-09-19_openalex_lau-glass-packaging-chiplets-review.md
research on the patterning polyimide layer based on laser ablation technology	Research on the Patterning Polyimide Layer Based on Laser Ablation Technology	10.1021/acsomega.6c07277	raw/papers/2026-09-19_openalex_polyimide-laser-ablation-patterning-taper.md
precision depth metrology of high aspect ratio through silicon vias using electro optic dual comb time of flight ranging	Precision depth metrology of high-aspect-ratio through-silicon vias using electro-optic dual-comb time-of-flight ranging	10.1016/j.optlastec.2026.116419	raw/papers/2026-09-19_openalex_tsv-depth-metrology-dual-comb-tof.md
warpage and stress evolution in double sided dram during sequential reflow	Warpage and Stress Evolution in Double-Sided DRAM During Sequential Reflow	10.1016/j.jmrt.2026.09.095	raw/papers/2026-09-20_openalex_double-sided-dram-sequential-reflow-warpage-stress.md
real time spectral signal processing for robust thickness monitoring during wafer thinning	Real-time spectral signal processing for robust thickness monitoring during wafer thinning	10.1016/j.ymssp.2026.114971	raw/papers/2026-09-20_openalex_in-situ-wafer-thinning-thickness-monitoring-3um.md
interfacial engineering with a low k organic buffer layer for cu metallization of through glass vias in glass core substrates	Interfacial engineering with a low-k organic buffer layer for Cu metallization of through-glass vias in glass core substrates	10.1038/s41598-026-65922-6	raw/papers/2026-09-20_openalex_low-k-organic-buffer-tgv-cu-metallization.md
effect of surface tension of cleaning solutions on the cleanability of through glass via tgv substrates	Effect of Surface Tension of Cleaning Solutions on the Cleanability of Through-Glass via (TGV) Substrates	10.3390/mi17080920	raw/papers/2026-09-20_openalex_tgv-cleanability-surface-tension-contact-angle.md
advances in morphology control of through glass via wet etching for high performance glass based packaging	Advances in Morphology Control of Through-Glass via Wet Etching for High-Performance Glass-Based Packaging	10.3390/mi17091100	raw/papers/2026-09-20_openalex_tgv-wet-etching-morphology-control-review.md
vacuum assisted void free copper filling of high aspect ratio through glass vias for advanced interposers	Vacuum-assisted void-free copper filling of high-aspect-ratio through-glass vias for advanced interposers	10.1016/j.jmrt.2026.08.005	raw/papers/2026-09-20_openalex_vacuum-assisted-void-free-cu-fill-tgv-ar10.md
chemical mechanical polishing slurry and method of forming same	Chemical mechanical polishing slurry and method of forming same	EPO:95727703:CN120035162A	raw/patents/2025-05-23_CN120035162A_tsmc-cmp-slurry-titania-silica-dual-material.md
die to wafer direct hybrid bonding method	Die-to-wafer direct hybrid bonding method（ダイツーウエハー直接ハイブリッド接合方法）	EPO:86329185:JP2026501395A	raw/patents/2026-01-14_JP2026501395A_cea-set-d2w-direct-hybrid-bonding.md
multi pass optical measurement of semiconductor structures	Multi-pass optical measurement of semiconductor structures	EPO:94172525:CN121488155A	raw/patents/2026-02-06_CN121488155A_kla-multi-pass-optical-measurement.md
high strength rapid mixed bonding method	High-strength rapid mixed bonding method（高強度快速混合鍵合方法）	EPO:98673370:CN121511008A	raw/patents/2026-02-10_CN121511008A_shanghai-univ-citric-acid-cu-reduction-sog-bonding.md
chemical mechanical polishing for hybrid bonding	CHEMICAL MECHANICAL POLISHING FOR HYBRID BONDING	EPO:65808955:EP4709132A2	raw/patents/2026-03-11_EP4709132A2_adeia-cmp-for-hybrid-bonding.md
three dimensional heterogeneous structure based on plastic package opening and tsv hybrid bonding and manufacturing method	Three-dimensional heterogeneous structure based on plastic package opening and TSV hybrid bonding and manufacturing method	EPO:98995490:CN121666157A	raw/patents/2026-03-13_CN121666157A_zhuhai-tiancheng-mold-via-tsv-tcb-hybrid-bonding-avoidance.md
method for the bonding and debonding of substrates	Method for the bonding and debonding of substrates	EPO:57223662:TW202611995A	raw/patents/2026-03-16_TW202611995A_evgroup-laser-soluble-release-layer-bond-debond.md
packaging substrate	PACKAGING SUBSTRATE	EPO:97388510:US20260123487A1	raw/patents/2026-04-30_US20260123487A1_absolics-rdl-cu-grain-aspect-ratio-symmetry.md
packaging substrate	PACKAGING SUBSTRATE	EPO:97388424:US20260123495A1	raw/patents/2026-04-30_US20260123495A1_absolics-glass-substrate-eluted-impurity-spec.md
method for improving throughput of packaging lithography at lower resolutions	METHOD FOR IMPROVING THROUGHPUT OF PACKAGING LITHOGRAPHY AT LOWER RESOLUTIONS	EPO:100312438:US20260186421A1	raw/patents/2026-07-02_US20260186421A1_onto-hybrid-photolithography-direct-write-panel.md
heat transfer coupler for semiconductor package assembly processes	HEAT TRANSFER COUPLER FOR SEMICONDUCTOR PACKAGE ASSEMBLY PROCESSES	EPO:100313000:US20260191069A1	raw/patents/2026-07-02_US20260191069A1_intel-heat-transfer-coupler-tcb-nozzle.md
chip stacking and packaging structure and chip stacking and packaging method	Chip stacking and packaging structure and chip stacking and packaging method	EPO:100479773:CN122396357A	raw/patents/2026-07-14_CN122396357A_meadville-glass-substrate-tcb-cmp-cyclic-stacking.md
socket system test jig and methods	SOCKET SYSTEM TEST JIG AND METHODS	EPO:100490887:US20260202438A1	raw/patents/2026-07-16_US20260202438A1_amkor-socket-test-jig-coaxial-pusher.md
determining bond quality of thermo compression bonds between dies and substrates based on surface tension	DETERMINING BOND QUALITY OF THERMO-COMPRESSION BONDS BETWEEN DIES AND SUBSTRATES BASED ON SURFACE TENSION	EPO:101168492:WO2026182734A1	raw/patents/2026-09-03_WO2026182734A1_besi-solder-surface-tension-inline-bond-quality.md
three dimensional memory architecture with hybrid bonding	THREE-DIMENSIONAL MEMORY ARCHITECTURE WITH HYBRID BONDING	EPO:96174196:CN121605766A	raw/patents/2026-09-14_CN121605766A_intel-3d-memory-sub1um-hybrid-bonding.md
hybrid interposer and method of forming same	Hybrid interposer and method of forming same	EPO:99850930:CN122094515A	raw/patents/2026-09-14_CN122094515A_jcet-hybrid-glass-silicon-interposer.md
package and method of forming same photonic engine with grating couplers	PACKAGE AND METHOD OF FORMING SAME (PHOTONIC ENGINE WITH GRATING COUPLERS)	EPO:100036235:CN122260581A	raw/patents/2026-09-14_CN122260581A_tsmc-photonic-engine-grating-coupler-cpo.md
package structure logic memory over interposer	PACKAGE STRUCTURE (LOGIC + MEMORY OVER INTERPOSER)	EPO:96347795:CN224007096U	raw/patents/2026-09-14_CN224007096U_tsmc-logic-memory-package-interposer.md
edge coating of framed glass core substrates	EDGE COATING OF FRAMED GLASS CORE SUBSTRATES	EPO:98977174:JP2026059728A	raw/patents/2026-09-14_JP2026059728A_intel-glass-core-substrate-edge-coating.md
local silicon interposer die with metallic vias having a barrier structure and methods of forming the same	LOCAL SILICON INTERPOSER DIE WITH METALLIC VIAS, HAVING A BARRIER STRUCTURE AND METHODS OF FORMING THE SAME	EPO:99140799:US20260090444A1	raw/patents/2026-09-14_US20260090444A1_tsmc-local-silicon-interposer-via-barrier.md
via structures for hybrid bonding architectures	VIA STRUCTURES FOR HYBRID BONDING ARCHITECTURES	EPO:100905151:US20260262485A1	raw/patents/2026-09-14_US20260262485A1_intel-hybrid-bonding-via-structures.md
technologies for base die thermal management in high bandwidth memory systems	TECHNOLOGIES FOR BASE DIE THERMAL MANAGEMENT IN HIGH-BANDWIDTH MEMORY SYSTEMS	EPO:98053389:US20260271308A1	raw/patents/2026-09-14_US20260271308A1_intel-hbm-base-die-thermal-heat-transfer-layers.md
technologies for base die placement in high bandwidth memory systems	TECHNOLOGIES FOR BASE DIE PLACEMENT IN HIGH-BANDWIDTH MEMORY SYSTEMS	EPO:100985093:US20260271782A1	raw/patents/2026-09-14_US20260271782A1_intel-hbm-base-die-mid-stack-placement.md
heat mitigating high bandwidth devices in system in package devices and associated systems and methods	HEAT-MITIGATING HIGH-BANDWIDTH DEVICES IN SYSTEM-IN-PACKAGE DEVICES AND ASSOCIATED SYSTEMS AND METHODS	EPO:97231498:WO2025212237A1	raw/patents/2026-09-14_WO2025212237A1_micron-heat-mitigating-hbm-sip-top-io.md
glass substrate singulation method and glass substrate unit manufactured thereby	Glass substrate singulation method and glass substrate unit manufactured thereby	EPO:99667689:CN122342272A	raw/patents/2026-09-15_CN122342272A_lgchem-glass-core-substrate-singulation.md
method of manufacturing semiconductor device including bonding of substrate structures	METHOD OF MANUFACTURING SEMICONDUCTOR DEVICE INCLUDING BONDING OF SUBSTRATE STRUCTURES	EPO:100037846:US20260165219A1	raw/patents/2026-09-15_US20260165219A1_skhynix-negative-charge-pad-bonding.md
semiconductor device having guard ring	SEMICONDUCTOR DEVICE HAVING GUARD RING	EPO:100119831:US20260173880A1	raw/patents/2026-09-15_US20260173880A1_skhynix-guard-ring-bonded-structures.md
memory device semiconductor package including the same and method of fabricating thereof	MEMORY DEVICE, SEMICONDUCTOR PACKAGE INCLUDING THE SAME, AND METHOD OF FABRICATING THEREOF	EPO:100392609:US20260198018A1	raw/patents/2026-09-15_US20260198018A1_skhynix-hbm-bonding-insulating-layer-tsv.md
electronic devices and methods of manufacturing electronic devices	ELECTRONIC DEVICES AND METHODS OF MANUFACTURING ELECTRONIC DEVICES	EPO:100647165:US20260223669A1	raw/patents/2026-09-15_US20260223669A1_amkor-tim-flow-layer-sidewall-lid.md
alignment mark protection method and panel level packaging structure	Alignment mark protection method and panel-level packaging structure / 對位標記保護方法與面板級封裝結構	EPO:100638797:CN122476946A	raw/patents/2026-09-16_CN122476946A_xianfeng-alignment-mark-protection-plp.md
photoelectric hybrid redistribution structure	Photoelectric hybrid redistribution structure / 光電混合重佈線結構	EPO:100681519:CN224583735U	raw/patents/2026-09-16_CN224583735U_ase-photoelectric-hybrid-rdl.md
package structure bridge chip assembly with molded backside connectors	Package structure (bridge chip assembly with molded backside connectors) / 封裝結構	EPO:100676126:CN224583751U	raw/patents/2026-09-16_CN224583751U_ase-bridge-chip-assembly-molded.md
method of manufacturing fan out packaging device and fan out packaging device manufactured thereby	METHOD OF MANUFACTURING FAN-OUT PACKAGING DEVICE AND FAN-OUT PACKAGING DEVICE MANUFACTURED THEREBY	EPO:93211897:EP4697377A1	raw/patents/2026-09-16_EP4697377A1_siliconbox-fanout-panel-metal-sealing-ring.md
